Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist
244,117,683,175357,0.86,379,7,356,-7.317,1,0.31,143.311,4.0,317,1,Ziggy Starfish (Anxiety Raps) [feat. Gold Panda],Open Mike Eagle
245,626,697,181149,655,774,1,353,-9.781,0,0.15,86.969,4.0,436,1,Marijuana,Chrome Sparks
246,479,631,187617,626,0.0,9,108,-7.747,0,114,107.007,4.0,104,1,Crown Violet - Bonus Track,Azizi Gibson
247,957,747,202349,722,519,8,208,-7.33,1,349,100.215,4.0,0.56,1,Glad I Met You,D. Gookin
248,251,569,265827,0.74,2.68e-06,0,134,-6.235,1,283,180.559,4.0,709,1,Dancing In The Rain,Blu
249,29,674,202733,832,5.56e-06,9,927,-3.593,1,616,102.833,4.0,807,1,You Know I'm No Good - Ghostface UK Version,Amy Winehouse
250,744,578,246007,947,816,11,105,-2.431,0,36,134.034,4.0,452,1,Kill V. Maim,Grimes
251,449,586,217120,658,368,10,109,-9.71,0,457,144.933,4.0,276,1,Life Round Here,James Blake
252,275,756,206378,0.44,0.0,1,101,-9.973,0,179,112.14,4.0,307,1,Sitting Pretty (feat. Wiz Khalifa),Ty Dolla $ign
253,212,723,322050,687,5.83e-05,11,137,-7.019,0,373,95.237,4.0,867,1,"Glyde 2nyte (feat. Leon Sylvers III, Leon Sylvers IV)",Dâm-Funk
254,559,599,243589,645,108,0,857,-6.098,1,315,141.209,4.0,371,1,Clouds Over the Pacific,James Pants
255,333,586,238507,671,916,10,521,-9.787,0,445,91.412,4.0,771,1,Distant Land,Madlib
256,332,749,267800,802,499,7,611,-6.159,0,471,106.077,4.0,824,1,Flashlight,Parliament
257,539,689,171560,0.83,0.0,8,882,-8.774,1,954,140.732,4.0,822,1,Can You Get To That,Funkadelic
258,257,283,186369,331,489,0,174,-7.459,0,315,101.797,3.0,151,1,Better,Banks
259,193,413,216771,676,0.0,6,0.1,-7.639,0,241,71.607,4.0,601,1,Pony,Pretty Sister
260,181,932,192773,819,6.81e-06,8,577,-3.484,0,203,119.941,4.0,552,1,WTF (Where They From) [feat. Pharrell Williams],Missy Elliott
261,62,748,312240,733,0.0,11,329,-4.421,0,72,93.019,4.0,273,1,Again,Fetty Wap
262,108,0.53,194613,433,0.0,6,135,-10.598,1,185,160.14,4.0,272,1,Exchange,Bryson Tiller
263,196,388,238000,688,883,5,781,-8.407,0,708,170.678,3.0,804,1,Sugar for the Queen,Bells Atlas
264,667,371,275013,703,186,3,986,-7.358,1,404,120.599,4.0,558,1,Symphony of the Nymph,Ariel Pink's Haunted Graffiti
265,124,875,347667,532,123,10,314,-13.265,0,686,116.556,4.0,704,1,Cool It Now,New Edition
266,74,523,215867,722,336,6,122,-6.533,1,307,129.424,4.0,496,1,Jumpin' Jack Flash,Ananda Shankar
267,962,654,252095,292,31,2,106,-12.977,1,474,153.547,4.0,111,1,River,Ibeyi
268,455,847,191541,654,622,5,674,-6.443,0,113,119.998,4.0,624,1,You Know You Like It - Bondax Remix,AlunaGeorge
269,15,836,229715,537,103,4,805,-9.854,0,261,160.188,4.0,0.43,1,Batuque (Jeremy Sole & Atropolis Remix),Dom La Nena
270,172,413,273545,555,309,11,256,-9.699,0,427,121.976,4.0,542,1,Mykonos (feat. Fleet Foxes),Rhythms Del Mundo
271,123,473,153973,865,968,0,897,-6.391,1,332,100.018,4.0,554,1,So Destroyed (channeling Rage Peace),Prince Rama
272,593,609,207301,641,585,8,105,-5.309,1,266,84.957,4.0,844,1,Bitch,Allie X
273,174,544,181400,427,248,9,133,-8.33,0,298,139.939,4.0,189,1,Locket,Kilo Kish
274,59,379,325500,674,1.04e-05,8,957,-5.762,0,305,99.797,3.0,647,1,Apathy,Shlohmo
275,304,316,245880,748,139,2,608,-8.187,1,413,79.337,4.0,239,1,It All Feels Right,Washed Out
276,0.29,857,222573,484,3.04e-06,10,112,-6.232,0,148,107.434,4.0,729,1,Last Chance to Dance,Ekkah
277,412,389,215560,884,172,9,0.31,-4.602,1,741,128.604,4.0,399,1,The Righteous One,The Orwells
278,492,519,282659,793,0.93,10,235,-9.83,0,777,164.032,4.0,222,1,The New International Sound,GENER8ION
279,384,478,281774,0.6,808,5,987,-11.025,0,356,143.98,4.0,635,1,Like Lust,MOVEMENT
280,978,706,362413,643,955,2,103,-9.357,0,859,160.026,4.0,808,1,Rhythm of Devotion,Sisyphus
281,621,736,190440,539,312,1,0.12,-8.316,1,936,147.73,4.0,761,1,Zion Gate Dub,King Tubby
282,81,651,253587,0.77,6.54e-05,0,114,-8.08,0,274,112.923,4.0,738,1,Enjoy The Silence - Remastered Version Original,Depeche Mode
283,269,869,270520,658,299,8,115,-5.025,1,36,109.998,4.0,244,1,Fried Neck Bones And Some Home Fries - Dan The Automator Remix,Willie Bobo
284,428,624,238427,852,656,1,114,-10.184,1,153,135.223,4.0,517,1,Archangel,Burial
285,699,386,328966,509,872,2,131,-12.745,0,34,129.982,4.0,254,1,"Lone Wolf and Cub (feat. Herbie Hancock, Flying Lotus, Miguel Atwood-Ferguson & Mono/poly)",Thundercat
286,0.22,234,207186,747,176,11,157,-3.332,0,577,81.805,4.0,365,1,Skyscraper,Elephant
287,516,525,216520,797,"5,00E-06",1,152,-11.168,0,656,100.518,4.0,769,1,I Want You - Single Version,Marvin Gaye
288,564,521,208613,888,226,8,633,-5.197,1,357,81.971,4.0,264,1,"The New International Sound, Pt. 2 (feat. M.I.A.)",GENER8ION
289,504,719,181459,697,0.0,2,295,-5.647,1,0.31,117.123,4.0,668,1,Suede (feat. Anderson Paak & Knxwledge),NxWorries
290,825,722,196507,605,178,5,248,-6.07,1,153,165.998,4.0,0.69,1,Bam Bam,Sister Nancy
291,453,806,218280,696,5.71e-06,11,785,-5.109,1,502,127.023,4.0,131,1,Alright,Logic
292,259,763,156484,491,902,9,0.14,-8.587,0,316,93.024,4.0,475,1,Rainy Streets,Blue In Green
293,403,736,168451,0.68,5.49e-06,9,116,-6.438,1,342,149.902,4.0,601,1,Hazelton Trump,OB OBrien
294,141,651,256667,824,6.02e-06,0,129,-9.368,1,617,141.226,4.0,731,1,Free Stress Test,Professor Murder
295,127,479,278147,609,0.0,11,815,-8.678,0,236,107.699,5.0,522,1,I'm Ya Dogg,Snoop Dogg
296,379,535,293213,374,464,9,914,-8.83,1,317,121.93,3.0,339,1,Hot Dreams,Timber Timbre
297,861,356,242253,567,0.0,0,137,-7.011,0,798,135.553,5.0,116,1,The Hills,The Weeknd
298,0.26,753,200213,0.9,102,11,165,-1.866,0,322,119.72,4.0,967,1,"When They Fight, They Fight",Generationals
299,32,694,273949,789,129,4,127,-5.201,0,378,109.014,4.0,549,1,The River,Son Little
300,356,483,229893,804,1.6e-06,8,736,-3.452,1,501,73.048,4.0,803,1,Rill Rill,Sleigh Bells
301,453,878,372096,0.43,751,11,101,-8.445,0,658,119.999,4.0,138,1,Awake,Santé
302,0.19,703,228040,412,5.26e-06,6,221,-9.827,0,288,152.219,4.0,815,1,Johnny Was,Bob Marley & The Wailers
303,407,688,192040,488,0.0,11,0.43,-14.195,0,357,69.77,4.0,708,1,Monster Mash,"Bobby ""Boris"" Pickett"
304,854,316,659560,308,888,2,585,-15.944,1,411,103.459,4.0,933,1,Night on Bald Mountain,Modest Mussorgsky
305,153,725,230400,918,328,10,113,-4.912,0,676,125.009,4.0,191,1,Feel The Volume,Jauz
306,321,749,308947,422,155,1,0.11,-11.004,0,733,98.82,4.0,587,1,Water Me (feat. Leon Ware),Theophilus London
307,79,771,248991,248,0.1,5,341,-20.815,0,802,139.937,4.0,281,1,Kathy Lee,Jessy Lanza
308,259,0.69,225533,548,243,10,106,-9.587,0,352,121.509,4.0,693,1,Love Buzz,Shocking Blue
309,58,648,201848,887,0.0,1,382,-4.536,0,188,102.128,4.0,464,1,Beautiful Life (feat. Action Bronson & Joey Bada$$),Statik Selektah
310,498,403,274480,742,0.0,11,418,-5.889,0,338,90.336,4.0,734,1,Auditorium,Mos Def
311,803,664,472013,727,253,0,0.38,-8.738,1,263,77.92,4.0,527,1,Disco Devil,"Lee ""Scratch"" Perry"
312,118,704,288347,894,115,6,386,-7.415,1,243,98.946,4.0,408,1,Frontier Psychiatrist,The Avalanches
313,189,554,252140,749,0.39,10,124,-7.365,1,266,168.045,4.0,824,1,Had Ten Dollaz,Cherry Glazerr
314,174,446,241800,752,0.0,6,128,-6.088,1,368,96.318,4.0,585,1,Sometimes,Heems
315,124,612,265133,628,0.85,1,231,-7.82,1,447,172.176,4.0,373,1,VHS Sex,Com Truise
316,838,587,235440,866,3.55e-05,9,0.15,-6.444,1,816,107.986,3.0,0.42,1,Ambling Alp,Yeasayer
317,429,551,141493,952,686,7,721,-4.886,1,944,136.958,4.0,628,1,All Day And All Of The Night,The Kinks
318,419,331,133093,957,0.0,7,102,-6.101,0,504,143.299,4.0,561,1,Strychnine,The Sonics
319,106,912,194040,317,208,6,723,-12.719,0,378,99.346,4.0,949,1,Who Is He (And What Is He to You?),Bill Withers
320,211,697,236456,905,893,6,119,-7.787,0,339,119.977,4.0,311,1,Acamar,Frankey
321,799,883,382015,333,804,5,257,-17.848,0,53,121.099,4.0,964,1,It Looks Like Love,Goody Goody
322,236,733,232375,0.87,102,0,327,-6.199,1,624,118.449,4.0,657,1,Freak Connection - Edit,Cerrone
323,602,803,446307,579,627,10,226,-11.156,0,59,108.567,4.0,726,1,"I'll Be Good - 12"" Mix",Rene & Angela
324,219,698,223191,515,0.0,4,124,-13.029,1,605,85.023,4.0,712,1,Here I Come (Broader Than Broadway),Barrington Levy
325,138,677,144280,905,0.0,6,219,-4.597,1,721,89.988,4.0,742,1,Swords,M.I.A.
326,169,648,197800,862,0.0,1,937,-4.527,0,777,127.857,4.0,176,1,Hands On The Wheel,ScHoolboy Q
327,315,0.65,190734,448,0.0,5,931,-9.979,1,947,85.045,4.0,193,1,Kush High,Eighty4 Fly
328,518,672,248372,527,0.26,9,946,-12.702,0,111,87.996,4.0,356,1,Métele,Buscabulla
329,567,838,194828,537,799,8,991,-11.689,1,116,121.986,4.0,357,1,What I Might Do,Ben Pearce
330,286,0.76,479547,391,691,1,582,-8.73,1,353,116.873,4.0,965,1,Atomic Bomb,William Onyeabor
331,909,646,279200,621,124,0,249,-11.358,1,747,90.986,4.0,408,1,World Restart,Kindness
332,445,808,237853,687,0.3,9,933,-8.668,1,397,109.953,4.0,458,1,Swingin' Party,Kindness
333,119,716,263817,647,1.38e-05,1,121,-4.008,1,345,131.04,4.0,159,1,Antidote,Travis Scott
334,111,846,233387,501,257,11,883,-6.076,1,334,118.001,4.0,825,1,Pieces,Tanlines
335,388,704,745653,942,147,2,302,-5.115,0,171,131.69,4.0,584,1,Zombie,Fela Kuti
336,2.84e-06,305,97560,827,245,5,335,-5.789,1,147,159.882,4.0,463,1,Time-Out,Terror Train
337,115,0.82,349720,616,445,4,82,-8.427,0,361,127.86,4.0,972,1,Let's Lovedance Tonight - Danny Krivit Re-edit - Dk Re-Edit,Gary's Gang
338,136,185,105858,0.89,0.0,2,777,-4.182,1,524,163.315,4.0,322,1,I'm a Dildo,No Parents
339,328,562,238457,801,0.0,11,605,-3.069,0,267,169.988,4.0,634,1,Do It (High School Dropout),Tayyib Ali
340,376,565,217648,0.86,121,11,119,-5.449,1,285,95.019,4.0,782,1,Cadillac Girl,Only Real
341,196,464,199053,772,88,2,716,-5.046,0,397,107.651,4.0,627,1,Today,Tom Scott
342,248,576,235187,602,609,0,144,-6.591,0,315,141.345,4.0,0.57,1,"The Buzz (feat. Big K.R.I.T., Mataya & Young Tapz) - Bonus Track",Hermitude
343,686,388,220467,598,0.0,4,657,-9.485,0,296,154.78,4.0,641,1,I Choose You,Willie Hutch
344,602,637,156430,498,119,1,305,-9.367,1,231,92.227,4.0,931,1,The Way You’d Love Her,Mac Demarco
345,893,636,235813,0.72,178,11,868,-6.195,1,432,124.944,4.0,444,1,Shooting Stars,Bag Raiders
346,141,688,324437,587,0.92,2,421,-8.521,1,46,125.012,4.0,757,1,Bloom - Lane 8 Remix,ODESZA
347,469,766,237867,0.82,0.0,2,336,-5.851,1,124,117.012,4.0,401,1,Pacifier,Young Thug
348,133,402,206920,794,0.0,11,133,-3.982,0,125,195.058,3.0,706,1,Powerful,Major Lazer
349,157,599,218342,524,0.0,1,238,-8.036,1,0.13,83.013,4.0,0.44,1,Unbreakable,Janet Jackson
350,371,837,245581,492,401,0,102,-7.792,1,354,85.951,4.0,407,1,It's Strange (feat. K.Flay),Louis The Child
351,124,612,231765,858,0.0,7,984,-5.437,0,478,145.306,4.0,451,1,Make Them Gold,CHVRCHES
352,0.19,0.63,348742,671,753,6,466,-7.727,0,602,96.478,4.0,142,1,Don't Mean A Thing,Lapalux
353,953,614,237073,858,559,6,125,-7.068,0,97,164.025,4.0,477,1,White Lies - The Soundmen Remix,Max Frost
354,0.27,446,259765,0.89,661,7,451,-7.974,1,308,170.002,4.0,503,1,Sophia So Far,Goodnight Radio
355,846,481,263187,851,907,7,178,-4.528,1,127,174.144,4.0,852,1,Nimble Girl,Hotel Eden
356,855,293,202160,792,111,7,133,-3.747,1,363,161.933,4.0,696,1,Grinder,Gary Clark Jr.
357,128,889,272720,597,4,9,924,-7.301,0,374,119.999,4.0,261,1,Choices (Yup),E-40
358,88,673,347613,857,108,4,754,-7.493,0,422,109.99,4.0,457,1,Two Brothers,Hanni El Khatib
359,406,536,238893,922,8.92e-05,2,214,-6.247,1,667,121.977,4.0,368,1,Walkabout (W/ Noah Lennox),Atlas Sound
360,377,575,215973,691,563,5,657,-7.595,0,301,131.588,4.0,718,1,Ferus Gallery,Allah-Las
361,21,571,237680,719,0.0,11,458,-7.206,0,378,80.694,4.0,538,1,Everybody Loves The Sunshine,Roy Ayers Ubiquity
362,466,784,252663,803,1.57e-05,9,773,-3.458,0,597,111.044,4.0,0.79,1,Number One,Tuxedo
363,0.16,746,179091,682,0.0,7,177,-6.353,1,117,98.977,4.0,836,1,Sick Beat,Kero Kero Bonito
364,266,444,217733,498,299,2,135,-7.631,1,199,119.914,4.0,294,1,She a Go (feat. Spinn & Taso),DJ Rashad
365,833,736,218312,882,349,11,354,-4.285,0,398,126.012,4.0,512,1,Lost You,Zeds Dead
366,445,915,183159,0.54,3.63e-05,7,0.11,-6.578,1,661,100.039,4.0,113,1,Norf Norf,Vince Staples
367,304,0.75,229588,835,0.0,4,165,-7.882,1,152,127.026,4.0,504,1,Eleven 11: / 11,Rob Curly
368,109,632,197963,519,0.0,1,122,-7.207,1,265,99.999,4.0,602,1,Buffalo,Toro y Moi
369,152,814,234640,0.83,0.36,10,899,-5.766,0,822,124.998,4.0,287,1,Talk About,Les Sins
370,273,893,142012,378,0.0,9,141,-7.324,1,305,119.969,4.0,642,1,Probably Nu It,Tree
371,146,823,274320,768,1.03e-06,11,127,-6.21,1,819,115.021,4.0,207,1,Mamacita,Travis Scott
372,573,639,284080,749,294,1,153,-5.916,0,468,84.452,4.0,553,1,Star,Gary Clark Jr.
373,726,0.49,289307,376,2.54e-05,11,849,-13.463,0,433,182.969,4.0,107,1,Gooey,Glass Animals
374,487,289,273000,523,293,6,561,-9.531,1,488,145.556,4.0,366,1,Walk On By - Single Version,Isaac Hayes
375,111,615,196817,781,0.0,5,373,-4.838,0,203,105.967,4.0,664,1,Omen - Radio Edit,Disclosure
376,207,808,292373,0.41,364,9,769,-12.428,1,658,122.663,4.0,752,1,Champagne Coast,Blood Orange
377,102,775,423747,528,582,9,233,-7.756,1,441,94.967,4.0,961,1,Running Back To You,The Juan Maclean
378,757,393,261187,838,145,9,223,-3.815,1,985,142.019,4.0,474,1,BKNY,Fat Tony
379,0.01,449,191425,416,122,0,778,-5.571,1,608,140.804,3.0,118,1,Pains,Silk Rhodes
380,2.24e-05,595,224094,549,835,4,274,-10.41,0,339,122.199,4.0,131,1,Night Drive,Part Time
381,38,728,176675,0.62,0.0,2,342,-7.533,1,434,81.998,4.0,904,1,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan
382,765,561,213786,896,685,2,124,-4.903,1,528,86.808,4.0,654,1,Indian Food,Dumbo Gets Mad
383,775,758,216234,343,0.0,1,0.11,-9.044,0,402,99.995,4.0,218,1,Childs Play (feat. Chance the Rapper),SZA
384,429,782,351707,938,121,10,118,-8.692,0,0.05,118.086,4.0,872,1,Lets Start the Dance,Bohannon
385,323,839,369067,0.48,505,6,758,-12.223,1,113,120.973,4.0,0.45,1,Rollerskate,Matias Aguayo
386,301,226,247027,261,677,2,628,-11.276,1,339,108.915,4.0,795,1,Outro,M83
387,268,763,322093,623,4.37e-06,2,768,-6.128,1,179,115.032,4.0,369,1,Grindin’ My Whole Life,HS87
388,626,858,254920,717,243,0,216,-8.734,1,995,120.004,4.0,593,1,Slyd,!!!
389,239,329,255413,814,944,7,936,-6.005,1,674,120.462,4.0,403,1,The Moment,Tame Impala
390,317,727,197133,599,0.0,1,219,-6.941,1,327,167.909,3.0,381,1,R.I.C.O. (feat. Drake),Meek Mill
391,605,318,182987,975,832,9,345,-4.211,1,916,174.205,4.0,683,1,Black And White,Parquet Courts
392,818,0.61,290667,791,0.0,2,847,-10.918,0,101,85.338,4.0,938,1,Never Never Gonna Give Ya Up,Barry White
393,21,646,219754,892,626,10,117,-5.015,1,331,119.998,4.0,935,1,Wait & See,Holy Ghost!
394,16,0.79,233813,616,0.13,0,136,-7.081,1,388,111.038,4.0,373,1,Wait for a Minute,tUnE-yArDs
395,385,484,205500,492,0.66,7,111,-9.297,1,326,76.467,4.0,193,1,5ft7,Tonstartssbandht
396,304,785,373243,573,403,5,824,-9.082,0,416,126.465,4.0,626,1,200 Press,James Blake
397,113,715,329169,0.64,418,2,848,-7.168,1,317,113.507,4.0,398,1,Huarache Lights,Hot Chip
398,414,811,312360,635,142,7,204,-8.394,1,971,137.595,4.0,752,1,Leave House,Caribou
399,704,597,318261,721,119,0,188,-9.433,1,377,110.761,4.0,854,1,"Sweet Power, Your Embrace",James Mason
400,785,0.6,299711,413,289,7,109,-9.572,1,258,93.618,4.0,768,1,Hunger Of The Pine,alt-J
401,629,811,141000,461,1.4e-05,9,767,-10.829,1,264,75.286,4.0,0.72,1,Money Money,Horace Andy
402,167,797,211882,961,919,10,107,-8.083,0,677,128.015,4.0,355,1,Symptom - Original Mix,Deapmash
403,391,799,157068,657,3.16e-06,3,763,-5.293,1,377,141.655,4.0,956,1,I'll Do a Little Bit More,The Olympics
404,301,769,703107,514,16,9,394,-14.157,1,52,119.674,4.0,719,1,Who Is He And What Is He To You,Creative Source
405,0.27,865,462467,896,488,3,676,-7.031,0,623,111.457,4.0,939,1,Bustin' Loose,Chuck Brown and the Soul Searchers
406,107,826,253747,751,7.71e-05,10,596,-9.621,0,564,105.909,4.0,919,1,I Wish,Stevie Wonder
407,0.96,508,250533,325,259,2,188,-11.627,1,37,92.187,4.0,271,1,Baby,Donnie & Joe Emerson
408,124,0.85,311120,818,135,0,349,-8.623,1,904,105.266,4.0,845,1,More Bounce To The Ounce,Zapp
409,245,819,302000,684,358,2,115,-6.97,1,599,130.268,4.0,0.84,1,Outlaw,War
410,194,896,474040,482,33,0,273,-8.35,1,127,112.0,4.0,847,1,Walking Into Sunshine,Central Line
411,129,401,592920,661,7.72e-05,5,791,-6.111,0,462,107.998,4.0,173,1,Pyramids,Frank Ocean
412,106,346,301867,808,685,11,247,-5.791,0,302,219.331,4.0,711,1,Lazuli,Beach House
413,115,697,251267,529,901,2,895,-8.838,1,338,155.974,4.0,483,1,Oblivion,Grimes
414,195,605,209573,732,135,6,246,-5.643,0,0.15,195.978,4.0,136,1,Obedear,Purity Ring
415,34,691,425320,0.71,225,10,903,-6.351,0,322,118.006,4.0,334,1,Flutes,Hot Chip
416,79,428,316444,0.74,935,0,985,-10.026,1,588,134.981,4.0,576,1,Club Rez,Girl Unit
417,525,555,263213,612,0.0,4,346,-7.841,0,353,100.036,4.0,319,1,Cry Like A Ghost,Passion Pit
418,482,732,167547,468,809,9,371,-13.662,0,409,118.994,4.0,191,1,Chained,The xx
419,124,633,284925,926,689,1,156,-4.056,1,404,152.032,4.0,512,1,Disparate Youth,Santigold
420,199,284,141813,961,0.0,9,365,-3.993,1,567,186.287,4.0,199,1,Cheap Beer,FIDLAR
421,119,0.68,313787,489,2.86e-05,11,606,-7.837,0,432,74.04,4.0,261,1,Swimming Pools (Drank) - Extended Version,Kendrick Lamar
422,463,578,208139,825,201,5,162,-4.659,0,284,113.907,4.0,959,1,Origins,Tennis
423,602,658,156707,835,781,4,0.14,-7.165,0,501,124.654,4.0,568,1,Affection,Crystal Castles
424,914,385,180493,902,522,7,317,-5.464,1,98,159.939,4.0,0.52,1,Comeback Kid,Sleigh Bells
425,555,735,260400,798,627,0,161,-6.175,1,127,113.997,4.0,469,1,Losing You,Solange
426,132,635,139931,766,0.0,11,122,-6.449,1,0.26,93.603,4.0,675,1,Grown Up,Danny Brown
427,101,569,305680,857,145,7,141,-5.571,1,337,104.981,4.0,291,1,"It's Not My Fault, I'm Happy",Passion Pit
428,613,469,387640,823,829,9,185,-3.948,0,583,122.316,4.0,138,1,How Deep Is Your Love?,The Rapture
429,571,502,287827,632,54,4,226,-9.971,0,271,82.738,4.0,207,1,Are you... Can you... Were you? (Felt),Shabazz Palaces
430,212,597,260467,798,473,5,143,-5.307,1,367,99.999,4.0,383,1,Second Song,TV On The Radio
431,459,673,132049,764,237,11,955,-5.482,1,401,182.13,4.0,551,1,Mornin',Star Slinger
432,198,507,286413,739,865,2,185,-9.728,1,0.04,87.569,4.0,0.17,1,Before,Washed Out
433,198,517,245013,491,1.31e-06,11,786,-13.742,0,341,104.996,4.0,331,1,Midnight City,M83
434,417,356,193653,872,975,2,997,-7.837,1,68,166.3,4.0,592,1,Lonely Boy,The Black Keys
435,529,563,200600,924,883,10,145,-3.909,0,511,94.057,4.0,0.6,1,Caffeinated Consciousness,TV On The Radio
436,39,567,176893,876,0.0,9,531,-4.573,0,376,114.902,4.0,697,1,Wild Window,Fool's Gold
437,501,633,264000,884,1.93e-05,9,134,-4.158,0,369,111.98,4.0,455,1,Polish Girl,Neon Indian
438,929,445,250200,461,167,11,623,-11.488,1,379,119.951,4.0,91,1,Calgary,Bon Iver
439,145,575,250826,625,0.0,9,817,-5.296,0,345,111.984,4.0,295,1,Civilization,Justice
440,369,662,236733,571,197,6,908,-7.382,0,106,152.009,4.0,442,1,Headlines,Drake
441,96,573,256800,946,191,7,115,-5.065,1,377,151.817,4.0,769,1,Michael Jackson,Das Racist
442,244,605,369387,755,586,1,937,-5.169,1,358,122.3,4.0,367,1,Need You Now,Cut Copy
443,632,374,172960,937,207,9,186,-3.882,1,82,149.812,4.0,337,1,Abducted,Cults
444,158,714,187293,924,1.29e-05,10,0.91,-2.91,0,662,77.516,4.0,897,1,Gucci Gucci,Kreayshawn
445,441,207,287667,878,421,4,341,-7.212,1,449,89.969,4.0,135,1,Eyes Be Closed,Washed Out
446,729,589,248200,938,942,2,166,-10.475,0,567,120.007,4.0,556,1,Echoes,Washed Out
447,652,0.36,217798,362,128,10,107,-7.102,1,385,116.846,4.0,144,1,The Daily Mail,Radiohead
448,91,516,251011,0.66,0.0,9,663,-5.002,0,489,112.065,4.0,238,1,Civilization,Justice
449,126,579,212227,767,3.28e-05,9,384,-3.713,1,78,144.001,4.0,0.67,1,Punch Drunk Love,Teams vs. Star Slinger
450,184,845,415371,0.59,581,0,84,-8.225,1,538,126.024,4.0,346,1,Principles,Benoit & Sergio
451,914,568,277335,662,459,8,317,-10.651,0,257,173.937,4.0,452,1,Slow Peels,Com Truise
452,154,716,208027,724,309,9,224,-8.06,1,0.24,137.131,4.0,698,1,Dead Wrong,Hanni El Khatib
453,386,791,317467,729,126,11,771,-9.856,0,54,108.274,4.0,717,1,Do It Roger,Zapp
454,983,795,218147,578,743,5,115,-8.507,0,569,127.014,4.0,639,1,Pharaohs (feat. Roses Gabor),SBTRKT
455,215,584,318373,761,217,9,989,-5.056,1,287,122.494,4.0,722,1,No Fun,The Stooges
456,676,679,282308,709,0.0,7,292,-5.851,0,133,84.543,4.0,677,1,Computer Love,Zapp
457,693,646,180036,947,0.0,1,283,-2.762,1,119,164.111,4.0,957,1,Dutchie Courage,Star Slinger
458,961,704,241733,0.49,114,9,157,-6.667,1,339,155.909,4.0,646,1,Osaka Loop Line,Discovery
459,254,812,237320,554,698,7,558,-10.978,1,567,123.289,4.0,786,1,White Horse,Laid Back
460,394,0.76,520133,971,775,5,138,-4.582,0,549,125.439,4.0,992,1,Abataka - Original Mix,Ida Engberg
461,2.15e-05,657,214600,699,153,11,525,-4.718,0,297,123.017,4.0,531,1,Danger! High Voltage (Soulchild Radio Mix),Electric Six
462,185,731,207496,812,154,5,131,-6.691,1,608,91.96,4.0,861,1,Say Please,Teams vs. Star Slinger
463,649,805,213280,596,772,7,299,-6.007,1,119,81.004,4.0,753,1,You Don't Love Me (No No No),Dawn Penn
464,947,718,171933,844,711,8,122,-8.045,1,581,94.988,4.0,0.54,1,The Yes Strut,Teams vs. Star Slinger
465,507,597,183798,746,198,11,493,-7.991,0,542,172.215,4.0,891,1,86 Carrot Gold,Teams vs. Star Slinger
466,738,698,101039,923,8.21e-06,1,296,-5.382,0,316,95.009,4.0,779,1,Close to Me,Teams vs. Star Slinger
467,419,823,259680,811,745,1,176,-6.158,1,661,104.63,4.0,718,1,How Do You See Me Now,Zdar
468,176,819,231747,777,931,8,627,-7.734,0,614,104.651,4.0,769,1,See Me Now,Cassius
469,0.02,671,200754,781,0.0,2,718,-5.363,1,311,134.02,4.0,684,1,Every Freakin' - DJ Ayres remix,DJ Eleven
470,402,872,198101,565,237,7,947,-10.236,1,708,125.992,4.0,885,1,Dance Our Way,DJ Eleven
471,241,0.85,205663,664,672,0,192,-9.141,1,105,126.018,4.0,584,1,Flashing Lights,DJ Ayres
472,652,0.36,217798,362,128,10,107,-7.102,1,385,116.845,4.0,144,1,The Daily Mail,Radiohead
